device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,59,24.11530559998937,2.4465789892385197,2.9442448999616317,21.171060700027738,1763574509.5037076,66.7,5638160384,90,True,,1763574533.6193743,73.0,5638328320,91,True,,-1,-0.01694915254237288,phi-3,3.8,0,2048,128,0,9,213
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,64,22.04501549998531,2.9031506010981323,2.302293599990662,19.74272189999465,1763574533.6198483,0.0,5638328320,91,True,,1763574555.66522,65.2,5638410240,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,10,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,55,22.749341499991715,2.4176523966647574,2.663989699969534,20.08535180002218,1763574555.6658432,0.0,5638410240,91,True,,1763574578.415736,67.2,5638565888,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,11,211
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,69,22.202529900008813,3.107753950146583,2.8481579999788664,19.354371900029946,1763574578.416348,0.0,5638565888,91,True,,1763574600.6193182,64.6,5638627328,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,12,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,66,22.422271999996156,2.9435018895503235,1.9789892000262626,20.443282799969893,1763574600.6198666,0.0,5638627328,91,True,,1763574623.042506,67.4,5638676480,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,13,187
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,61,23.32884960004594,2.6147881719756927,3.0220216000452638,20.306828000000678,1763574623.0429876,0.0,5638676480,91,True,,1763574646.3725283,69.4,5638807552,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,14,253
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,57,23.55685730004916,2.419677602745467,2.9941898000543006,20.56266749999486,1763574646.3732271,0.0,5638807552,91,True,,1763574669.9304578,66.5,5638791168,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,15,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,68,22.082261400006246,3.079394758001586,2.7586765000014566,19.32358490000479,1763574669.9309475,0.0,5638791168,91,True,,1763574692.0135653,62.9,5638832128,92,True,,-1,-0.014705882352941176,phi-3,3.8,0,2048,128,0,16,244
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,59,22.531888299970888,2.6185111169788744,2.652067699993495,19.879820599977393,1763574692.0140743,0.0,5638832128,92,True,,1763574714.5463395,65.5,5638864896,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,17,237
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,74,22.85429769998882,3.237903040006178,3.116273400024511,19.73802429996431,1763574714.5470076,0.0,5638864896,92,True,,1763574737.4017384,66.3,5639028736,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,18,246
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,56,21.773379599966574,2.571947994701106,2.465288600011263,19.30809099995531,1763574737.4022431,0.0,5639028736,92,True,,1763574759.1764975,63.3,5639192576,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,19,238
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,181,56.48959569999715,3.204129853597255,4.9197997999726795,51.569795900024474,1763574760.594325,24.2,1661366272,92,True,,1763574817.0843894,65.8,5636993024,92,True,,0,0.0,phi-3,3.8,0,2048,512,0,0,248
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,265,82.73509979998926,3.202993658563695,1.5008625999907963,81.23423719999846,1763574817.0850432,0.0,5636993024,92,True,,1763574899.820671,61.3,5637799936,93,True,,-1,-0.0037735849056603774,phi-3,3.8,0,2048,512,0,1,154
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,131,42.707617299980484,3.067368499625004,2.3090013000182807,40.3986159999622,1763574899.8211358,0.0,5637799936,93,True,,1763574942.5291257,62.6,5638242304,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,2,203
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,256,83.56315790000372,3.063551048493688,2.244512599951122,81.3186453000526,1763574942.5298975,0.0,5638242304,93,True,,1763575026.093642,61.5,5637971968,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,3,209
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,157,47.13418210000964,3.3309159723377886,2.005821000027936,45.1283610999817,1763575026.0942295,0.0,5637971968,93,True,,1763575073.2287848,61.3,5638168576,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,4,199
